StationKey,Type,LocationName,ID,Zip,ZipID,Latitude,Longitude,City,State,Country,AirportRank
ARXA,Station,ARXA,ARXA,7435,ZIP: 7435,41.03603,-74.44998,GREEN POND,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7436,ZIP: 7436,41.03134,-74.24078,OAKLAND,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7438,ZIP: 7438,41.03023,-74.51968,OAK RIDGE,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7439,ZIP: 7439,41.07611,-74.59771,OGDENSBURG,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7440,ZIP: 7440,40.94671,-74.29413,PEQUANNOCK,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7442,ZIP: 7442,41.00247,-74.28578,POMPTON LAKES,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7444,ZIP: 7444,40.96783,-74.30729,POMPTON PLAINS,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7446,ZIP: 7446,41.05944,-74.14545,RAMSEY,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7450,ZIP: 7450,40.9822,-74.11266,RIDGEWOOD,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7451,ZIP: 7451,null,null,RIDGEWOOD,null,United States,null
GMVA,Station,GMVA,GMVA,7452,ZIP: 7452,40.9601,-74.1249,GLEN ROCK,New Jersey,United States,null
GMVA,Station,PSBA,PSBA,7456,ZIP: 7456,41.10644,-74.27492,ERSKINE,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7457,ZIP: 7457,40.9921,-74.31247,RIVERDALE,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7458,ZIP: 7458,41.04586,-74.09709,SADDLE RIVER,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7460,ZIP: 7460,41.11219,-74.495,HARDYSTON,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7461,ZIP: 7461,41.241,-74.60648,SUSSEX,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7462,ZIP: 7462,41.19889,-74.48862,VERNON,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7463,ZIP: 7463,41.01334,-74.12571,WALDWICK,New Jersey,United States,null
GMVA,Station,PSBA,PSBA,7465,ZIP: 7465,41.051,-74.2977,MIDVALE,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7470,ZIP: 7470,40.94803,-74.24525,MOUNTAIN VIEW,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7474,ZIP: 7474,null,null,WAYNE,null,United States,null
GMVA,Station,UMMA,UMMA,7477,ZIP: 7477,null,null,WAYNE,null,United States,null
GMVA,Station,PSBA,PSBA,7480,ZIP: 7480,41.08748,-74.37737,PINE CLIFF LAKE,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7481,ZIP: 7481,40.99898,-74.16757,WYCKOFF,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7495,ZIP: 7495,41.10444,-74.16321,MAHWAH,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7498,ZIP: 7498,null,null,MAHWAH,null,United States,null
GMVA,Station,UMMA,UMMA,7501,ZIP: 7501,40.91273,-74.17121,PATERSON,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7502,ZIP: 7502,40.91863,-74.1942,HILLCREST,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7503,ZIP: 7503,40.89774,-74.15342,PATERSON,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7504,ZIP: 7504,40.91221,-74.1413,PATERSON,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7505,ZIP: 7505,40.91623,-74.17187,PATERSON,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7506,ZIP: 7506,40.958,-74.15811,HAWTHORNE,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7507,ZIP: 7507,null,null,HAWTHORNE,null,United States,null
GMVA,Station,GMVA,GMVA,7508,ZIP: 7508,40.95433,-74.18441,HALEDON,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7509,ZIP: 7509,null,null,PATERSON,null,United States,null
GMVA,Station,UMMA,UMMA,7510,ZIP: 7510,null,null,PATERSON,null,United States,null
GMVA,Station,UMMA,UMMA,7511,ZIP: 7511,null,null,PATERSON,null,United States,null
GMVA,Station,UMMA,UMMA,7512,ZIP: 7512,40.9039,-74.22123,PATERSON,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7513,ZIP: 7513,40.90574,-74.14861,PATERSON,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7514,ZIP: 7514,40.92622,-74.14452,PATERSON,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7522,ZIP: 7522,40.92502,-74.17853,PATERSON,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7524,ZIP: 7524,40.93215,-74.15682,PATERSON,New Jersey,United States,null
GMVA,Station,UMMA,UMMA,7530,ZIP: 7530,null,null,PATERSON,null,United States,null
GMVA,Station,UMMA,UMMA,7533,ZIP: 7533,null,null,PATERSON,null,United States,null
GMVA,Station,UMMA,UMMA,7538,ZIP: 7538,null,null,HALEDON,null,United States,null
GMVA,Station,UMMA,UMMA,7543,ZIP: 7543,null,null,PATERSON,null,United States,null
GMVA,Station,UMMA,UMMA,7544,ZIP: 7544,null,null,PATERSON,null,United States,null
JSLA,Station,DOFA,DOFA,7555,ZIP: 7555,null,null,SECAUCUS,null,United States,null
JSLA,Station,WBBA,WBBA,7600,ZIP: 7600,null,null,TETERBORO,null,United States,null
JSLA,Station,AIYA,AIYA,7601,ZIP: 7601,40.889,-74.0461,HACKENSACK,New Jersey,United States,null
JSLA,Station,AIYA,AIYA,7602,ZIP: 7602,null,null,HACKENSACK,null,United States,null
JSLA,Station,TEBA,TEBA,7603,ZIP: 7603,40.87508,-74.02932,BOGOTA,New Jersey,United States,null
JSLA,Station,JPJA,JPJA,7604,ZIP: 7604,40.86195,-74.07409,HASBROUCK HEIGHTS,New Jersey,United States,null
JSLA,Station,TEBA,TEBA,7605,ZIP: 7605,40.86382,-73.98978,LEONIA,New Jersey,United States,null
JSLA,Station,JPJA,JPJA,7606,ZIP: 7606,40.85725,-74.04668,SOUTH HACKENSACK,New Jersey,United States,null
JSLA,Station,AIYA,AIYA,7607,ZIP: 7607,40.9026,-74.06326,MAYWOOD,New Jersey,United States,null
JSLA,Station,JPJA,JPJA,7608,ZIP: 7608,40.85368,-74.06129,TETERBORO,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7620,ZIP: 7620,40.96156,-73.91996,ALPINE,New Jersey,United States,null
JSLA,Station,TEBA,TEBA,7621,ZIP: 7621,40.9238,-73.99859,BERGENFIELD,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7624,ZIP: 7624,40.97331,-73.96053,CLOSTER,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7626,ZIP: 7626,40.94052,-73.95956,CRESSKILL,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7627,ZIP: 7627,40.95505,-73.95674,DEMAREST,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7628,ZIP: 7628,40.94514,-73.99232,DUMONT,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7630,ZIP: 7630,40.97487,-74.02397,EMERSON,New Jersey,United States,null
JSLA,Station,TEBA,TEBA,7631,ZIP: 7631,40.89178,-73.97355,ENGLEWOOD,New Jersey,United States,null
JSLA,Station,JSLA,JSLA,7632,ZIP: 7632,40.8822,-73.94661,ENGLEWOOD,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7640,ZIP: 7640,40.98988,-73.98024,HARRINGTON PARK,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7641,ZIP: 7641,40.96221,-73.99753,HAWORTH,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7642,ZIP: 7642,41.00735,-74.04383,HILLSDALE,New Jersey,United States,null
JSLA,Station,JPJA,JPJA,7643,ZIP: 7643,40.84634,-74.03879,LITTLE FERRY,New Jersey,United States,null
JSLA,Station,TEBA,TEBA,7644,ZIP: 7644,40.87848,-74.08138,LODI,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7645,ZIP: 7645,41.05292,-74.04988,MONTVALE,New Jersey,United States,null
JSLA,Station,TEBA,TEBA,7646,ZIP: 7646,40.93369,-74.01957,NEW MILFORD,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7647,ZIP: 7647,41.00669,-73.94259,NORTHVALE,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7648,ZIP: 7648,40.9933,-73.95089,NORWOOD,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7649,ZIP: 7649,40.95625,-74.03147,ORADELL,New Jersey,United States,null
JSLA,Station,TEBA,TEBA,7650,ZIP: 7650,40.84714,-73.9968,PALISADES PARK,New Jersey,United States,null
GMVA,Station,SCJA,SCJA,7651,ZIP: 7651,null,null,NORTHVALE,null,United States,null
JSLA,Station,TEBA,TEBA,7652,ZIP: 7652,40.94554,-74.07117,PARAMUS,New Jersey,United States,null
JSLA,Station,TEBA,TEBA,7653,ZIP: 7653,null,null,PARAMUS,null,United States,null
GMVA,Station,GMVA,GMVA,7656,ZIP: 7656,41.03533,-74.04243,PARK RIDGE,New Jersey,United States,null
JSLA,Station,TEBA,TEBA,7657,ZIP: 7657,40.83134,-74.01475,RIDGEFIELD,New Jersey,United States,null
JSLA,Station,TEBA,TEBA,7660,ZIP: 7660,40.85445,-74.02017,RIDGEFIELD PARK,New Jersey,United States,null
JSLA,Station,TEBA,TEBA,7661,ZIP: 7661,40.92695,-74.03872,RIVER EDGE,New Jersey,United States,null
JSLA,Station,TEBA,TEBA,7662,ZIP: 7662,40.90715,-74.07936,ROCHELLE PARK,New Jersey,United States,null
JSLA,Station,TEBA,TEBA,7663,ZIP: 7663,40.90321,-74.09559,SADDLE BROOK,New Jersey,United States,null
JSLA,Station,TEBA,TEBA,7666,ZIP: 7666,40.88988,-74.01063,TEANECK,New Jersey,United States,null
JSLA,Station,TEBA,TEBA,7670,ZIP: 7670,40.91745,-73.95359,TENAFLY,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7675,ZIP: 7675,41.00911,-74.00429,OLD TAPPAN,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7676,ZIP: 7676,40.98845,-74.06359,TOWNSHIP OF WASHINGTON,New Jersey,United States,null
GMVA,Station,GMVA,GMVA,7677,ZIP: 7677,41.02518,-74.06025,TOWNSHIP OF WASHINGTON,New Jersey,United States,null
JSLA,Station,JSLA,JSLA,7688,ZIP: 7688,null,null,BERGENFIELD,null,United States,null
JSLA,Station,JPJA,JPJA,7699,ZIP: 7699,null,null,TETERBORO,null,United States,null
JSLA,Station,RNFA,RNFA,7700,ZIP: 7700,null,null,MOONACHIE,null,United States,null
BLMA,Station,BLMA,BLMA,7701,ZIP: 7701,40.36144,-74.07745,RED BANK,New Jersey,United States,null
BLMA,Station,BLMA,BLMA,7702,ZIP: 7702,40.32487,-74.05996,RED BANK,New Jersey,United States,null
BLMA,Station,BLMA,BLMA,7703,ZIP: 7703,40.3145,-74.0423,FORT MONMOUTH,New Jersey,United States,null
BLMA,Station,BLMA,BLMA,7704,ZIP: 7704,40.36182,-74.03927,FAIRHAVEN,New Jersey,United States,null
BLMA,Station,BLMA,BLMA,7709,ZIP: 7709,null,null,ALLENHURST,null,United States,null
MJXA,Station,MJXA,MJXA,7710,ZIP: 7710,null,null,ADELPHIA,null,United States,null
BLMA,Station,BLMA,BLMA,7711,ZIP: 7711,40.2394,-74.00872,ALLENHURST,New Jersey,United States,null
BLMA,Station,BLMA,BLMA,7712,ZIP: 7712,40.24812,-74.05482,ASBURY PARK,New Jersey,United States,null
MJXA,Station,MJXA,MJXA,7715,ZIP: 7715,null,null,BELMAR,null,United States,null
BLMA,Station,OTZA,OTZA,7716,ZIP: 7716,40.40136,-74.03087,ATLANTIC HIGHLANDS,New Jersey,United States,null
MJXA,Station,MJXA,MJXA,7717,ZIP: 7717,40.19125,-74.01659,AVON BY THE SEA,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7718,ZIP: 7718,40.42076,-74.08494,BELFORD,New Jersey,United States,null
MJXA,Station,MJXA,MJXA,7719,ZIP: 7719,40.1687,-74.07274,BELMAR,New Jersey,United States,null
MJXA,Station,MJXA,MJXA,7720,ZIP: 7720,40.20177,-74.01276,BRADLEY BEACH,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7721,ZIP: 7721,40.43579,-74.2355,CLIFFWOOD,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7722,ZIP: 7722,40.28487,-74.16954,COLTS NECK,New Jersey,United States,null
BLMA,Station,BLMA,BLMA,7723,ZIP: 7723,40.25032,-74.00037,DEAL,New Jersey,United States,null
BLMA,Station,BLMA,BLMA,7724,ZIP: 7724,40.29844,-74.07486,EATONTOWN,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7726,ZIP: 7726,40.28248,-74.34246,ENGLISHTOWN,New Jersey,United States,null
MJXA,Station,MJXA,MJXA,7727,ZIP: 7727,40.19831,-74.16001,FARMINGDALE,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7728,ZIP: 7728,40.22544,-74.2854,ARDENA,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7730,ZIP: 7730,40.42483,-74.17571,HAZLET,New Jersey,United States,null
MJXA,Station,MJXA,MJXA,7731,ZIP: 7731,40.14979,-74.20007,HOWELL,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7732,ZIP: 7732,40.43092,-73.99198,GATEWAY NATIONAL RECREATION,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7733,ZIP: 7733,40.3767,-74.17258,HOLMDEL,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7734,ZIP: 7734,40.44294,-74.13513,EAST KEANSBURG,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7735,ZIP: 7735,40.44121,-74.19961,CLIFFWOOD BEACH,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7737,ZIP: 7737,40.41011,-74.06483,LEONARDO,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7738,ZIP: 7738,40.33775,-74.12755,LINCROFT,New Jersey,United States,null
BLMA,Station,BLMA,BLMA,7739,ZIP: 7739,40.33574,-74.03457,LITTLE SILVER,New Jersey,United States,null
BLMA,Station,BLMA,BLMA,7740,ZIP: 7740,40.29586,-73.99184,BRANCHPORT,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7746,ZIP: 7746,40.31809,-74.24988,BRADEVELT,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7747,ZIP: 7747,40.4132,-74.25178,ABERDEEN,New Jersey,United States,null
BLMA,Station,BLMA,BLMA,7748,ZIP: 7748,40.39433,-74.11566,MIDDLETOWN,New Jersey,United States,null
BLMA,Station,BLMA,BLMA,7750,ZIP: 7750,40.33643,-73.98632,GALILEE,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7751,ZIP: 7751,40.3626,-74.2591,MORGANVILLE,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7752,ZIP: 7752,null,null,NAVESINK,null,United States,null
MJXA,Station,MJXA,MJXA,7753,ZIP: 7753,40.21494,-74.07856,NEPTUNE,New Jersey,United States,null
MJXA,Station,MJXA,MJXA,7754,ZIP: 7754,null,null,NEPTUNE,null,United States,null
BLMA,Station,BLMA,BLMA,7755,ZIP: 7755,40.26369,-74.02284,ELBERON PARK,New Jersey,United States,null
BLMA,Station,BLMA,BLMA,7756,ZIP: 7756,40.21186,-74.00829,OCEAN GROVE,New Jersey,United States,null
BLMA,Station,BLMA,BLMA,7757,ZIP: 7757,40.31621,-74.01608,MONMOUTH PARK,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7758,ZIP: 7758,40.431,-74.10359,CEDAR BEACH,New Jersey,United States,null
BLMA,Station,BLMA,BLMA,7760,ZIP: 7760,40.36892,-74.00422,LOCUST,New Jersey,United States,null
MJXA,Station,MJXA,MJXA,7762,ZIP: 7762,40.15297,-74.03581,SPRING LAKE,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7763,ZIP: 7763,null,null,TENNENT,null,United States,null
BLMA,Station,BLMA,BLMA,7764,ZIP: 7764,40.28832,-74.0185,WEST LONG BRANCH,New Jersey,United States,null
BLMA,Station,OTZA,OTZA,7765,ZIP: 7765,null,null,WICKATUNK,null,United States,null
BLMA,Station,OTZA,OTZA,7777,ZIP: 7777,null,null,HOLMDEL,null,United States,null
BLMA,Station,BLMA,BLMA,7799,ZIP: 7799,null,null,EATONTOWN,null,United States,null
ARXA,Station,ARXA,ARXA,7801,ZIP: 7801,40.91881,-74.5542,DOVER,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7802,ZIP: 7802,null,null,DOVER,null,United States,null
ARXA,Station,ARXA,ARXA,7803,ZIP: 7803,40.87768,-74.60045,DOVER,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7806,ZIP: 7806,null,null,DOVER,null,United States,null
ARXA,Station,HWIA,HWIA,7820,ZIP: 7820,40.92708,-74.81142,ALLAMUCHY,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7821,ZIP: 7821,40.96469,-74.74995,ANDOVER,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7822,ZIP: 7822,41.14014,-74.70546,AUGUSTA,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7823,ZIP: 7823,40.82796,-75.0365,BELVIDERE,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7825,ZIP: 7825,40.9775,-74.96,BLAIRSTOWN,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7826,ZIP: 7826,41.19266,-74.76869,BRANCHVILLE,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7827,ZIP: 7827,41.29226,-74.73934,BRANCHVILLE,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7828,ZIP: 7828,40.88499,-74.75145,BUDD LAKE,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7829,ZIP: 7829,null,null,BUTTZVILLE,null,United States,null
JVIA,Station,JVIA,JVIA,7830,ZIP: 7830,40.72104,-74.80747,CALIFON,New Jersey,United States,null
JVIA,Station,JVIA,JVIA,7831,ZIP: 7831,null,null,CHANGEWATER,null,United States,null
ARXA,Station,HWIA,HWIA,7832,ZIP: 7832,40.96014,-75.05705,COLUMBIA,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7833,ZIP: 7833,40.89189,-75.06774,DELAWARE,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7834,ZIP: 7834,40.88845,-74.48651,DENVILLE,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7836,ZIP: 7836,40.84525,-74.70319,FLANDERS,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7837,ZIP: 7837,null,null,GLASSER,null,United States,null
ARXA,Station,HWIA,HWIA,7838,ZIP: 7838,40.88921,-74.91439,GREAT MEADOWS,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7839,ZIP: 7839,null,null,GREENDELL,null,United States,null
ARXA,Station,HWIA,HWIA,7840,ZIP: 7840,40.85408,-74.83573,HACKETTSTOWN,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7842,ZIP: 7842,40.9411,-74.51033,HIBERNIA,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7843,ZIP: 7843,40.93959,-74.65981,HOPATCONG,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7844,ZIP: 7844,null,null,HOPE,null,United States,null
ARXA,Station,ARXA,ARXA,7845,ZIP: 7845,null,null,IRONIA,null,United States,null
ARXA,Station,HWIA,HWIA,7846,ZIP: 7846,40.9661,-74.87721,JOHNSONBURG,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7847,ZIP: 7847,40.8846,-74.62581,KENVIL,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7848,ZIP: 7848,41.10338,-74.68405,LAFAYETTE,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7849,ZIP: 7849,40.96623,-74.60998,LAKE HOPATCONG,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7850,ZIP: 7850,40.90607,-74.66402,LANDING,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7851,ZIP: 7851,41.22981,-74.84673,LAYTON,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7852,ZIP: 7852,40.88224,-74.66265,LEDGEWOOD,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7853,ZIP: 7853,40.78499,-74.78545,LONG VALLEY,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7855,ZIP: 7855,null,null,MIDDLEVILLE,null,United States,null
ARXA,Station,ARXA,ARXA,7856,ZIP: 7856,40.91868,-74.63344,MOUNT ARLINGTON,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7857,ZIP: 7857,40.89713,-74.6999,NETCONG,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7860,ZIP: 7860,41.06025,-74.81341,FREDON,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7863,ZIP: 7863,40.8129,-74.96037,OXFORD,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7865,ZIP: 7865,40.78469,-74.89875,PORT MURRAY,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7866,ZIP: 7866,40.95384,-74.49016,ROCKAWAY,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7869,ZIP: 7869,40.84492,-74.58101,DOVER,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7870,ZIP: 7870,40.80394,-74.81965,SCHOOLEYS MOUNTAIN,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7871,ZIP: 7871,41.04708,-74.62793,SPARTA,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7874,ZIP: 7874,40.92158,-74.73628,STANHOPE,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7875,ZIP: 7875,null,null,STILLWATER,null,United States,null
ARXA,Station,ARXA,ARXA,7876,ZIP: 7876,40.85332,-74.65575,SUCCASUNNA,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7877,ZIP: 7877,null,null,SWARTSWOOD,null,United States,null
ARXA,Station,ARXA,ARXA,7878,ZIP: 7878,40.87177,-74.47627,MOUNT TABOR,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7879,ZIP: 7879,null,null,TRANQUILITY,null,United States,null
ARXA,Station,HWIA,HWIA,7880,ZIP: 7880,40.87302,-74.88968,VIENNA,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7881,ZIP: 7881,41.125,-74.91088,WALLPACK CENTER,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7882,ZIP: 7882,40.75173,-75.01123,WASHINGTON,New Jersey,United States,null
ARXA,Station,ARXA,ARXA,7885,ZIP: 7885,40.93517,-74.57845,WHARTON,New Jersey,United States,null
FIMA,Station,FIMA,FIMA,7888,ZIP: 7888,null,null,NEWARK,null,United States,null
ARXA,Station,HWIA,HWIA,7890,ZIP: 7890,null,null,BRANCHVILLE,null,United States,null
CDWA,Station,CDWA,CDWA,7901,ZIP: 7901,40.71468,-74.36592,SUMMIT,New Jersey,United States,null
CDWA,Station,CDWA,CDWA,7902,ZIP: 7902,null,null,SUMMIT,null,United States,null
JVIA,Station,JVIA,JVIA,7920,ZIP: 7920,40.6784,-74.56296,BASKING RIDGE,New Jersey,United States,null
JVIA,Station,JVIA,JVIA,7921,ZIP: 7921,40.65697,-74.6775,BEDMINSTER,New Jersey,United States,null
JVIA,Station,AKKA,AKKA,7922,ZIP: 7922,40.67518,-74.42817,BERKELEY HEIGHTS,New Jersey,United States,null
JVIA,Station,JVIA,JVIA,7924,ZIP: 7924,40.72704,-74.58964,BERNARDSVILLE,New Jersey,United States,null
MMUA,Station,LKKA,LKKA,7926,ZIP: 7926,40.80129,-74.57029,BROOKSIDE,New Jersey,United States,null
MMUA,Station,LKKA,LKKA,7927,ZIP: 7927,40.82131,-74.45334,CEDAR KNOLLS,New Jersey,United States,null
MMUA,Station,LKKA,LKKA,7928,ZIP: 7928,40.7262,-74.41252,CHATHAM,New Jersey,United States,null
ARXA,Station,HWIA,HWIA,7930,ZIP: 7930,40.77989,-74.68675,CHESTER,New Jersey,United States,null
JVIA,Station,JVIA,JVIA,7931,ZIP: 7931,40.70944,-74.65261,FAR HILLS,New Jersey,United States,null
MMUA,Station,LKKA,LKKA,7932,ZIP: 7932,40.77709,-74.39289,FLORHAM PARK,New Jersey,United States,null
JVIA,Station,JVIA,JVIA,7933,ZIP: 7933,40.69196,-74.46494,GILLETTE,New Jersey,United States,null
JVIA,Station,JVIA,JVIA,7934,ZIP: 7934,40.72066,-74.67808,GLADSTONE,New Jersey,United States,null
MMUA,Station,LKKA,LKKA,7935,ZIP: 7935,40.73656,-74.44403,GREEN VILLAGE,New Jersey,United States,null
MMUA,Station,CBZA,CBZA,7936,ZIP: 7936,40.81925,-74.36374,EAST HANOVER,New Jersey,United States,null
JVIA,Station,JVIA,JVIA,7938,ZIP: 7938,null,null,LIBERTY CORNER,null,United States,null
JVIA,Station,JVIA,JVIA,7939,ZIP: 7939,40.66736,-74.55378,BASKING RIDGE,New Jersey,United States,null
MMUA,Station,LKKA,LKKA,7940,ZIP: 7940,40.75981,-74.41794,MADISON,New Jersey,United States,null
MMUA,Station,LKKA,LKKA,7945,ZIP: 7945,40.78135,-74.59797,MENDHAM,New Jersey,United States,null
JVIA,Station,JVIA,JVIA,7946,ZIP: 7946,40.67751,-74.51119,MILLINGTON,New Jersey,United States,null
MMUA,Station,LKKA,LKKA,7950,ZIP: 7950,40.8445,-74.48239,GREYSTONE PARK,New Jersey,United States,null
MMUA,Station,LKKA,LKKA,7960,ZIP: 7960,40.78339,-74.49958,MORRISTOWN,New Jersey,United States,null
MMUA,Station,LKKA,LKKA,7961,ZIP: 7961,40.78062,-74.4327,CONVENT STATION,New Jersey,United States,null
MMUA,Station,LKKA,LKKA,7962,ZIP: 7962,null,null,MORRISTOWN,null,United States,null
MMUA,Station,LKKA,LKKA,7963,ZIP: 7963,null,null,MORRISTOWN,null,United States,null
ARXA,Station,ARXA,ARXA,7970,ZIP: 7970,40.80802,-74.57277,MOUNT FREEDOM,New Jersey,United States,null
CDWA,Station,CDWA,CDWA,7974,ZIP: 7974,40.6973,-74.4031,MURRAY HILL,New Jersey,United States,null
MMUA,Station,LKKA,LKKA,7976,ZIP: 7976,40.72292,-74.48638,NEW VERNON,New Jersey,United States,null
